kind	PropertyName	ValueType	RelatedTypes
osdu:wks:reference-data--PerforationIntervalType:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PerforationIntervalType:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PerforationIntervalType:1.0.0	ID	string	
osdu:wks:reference-data--PerforationIntervalType:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PerforationIntervalType:1.0.0	Description	string	
osdu:wks:reference-data--PerforationIntervalType:1.0.0	Code	string	
osdu:wks:reference-data--PerforationIntervalType:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PerforationIntervalType:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PerforationIntervalType:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PerforationIntervalType:1.0.0	CommitDate	string	
osdu:wks:reference-data--PerforationIntervalWLSize:1.0.0	Name	string	
osdu:wks:reference-data--PerforationIntervalWLSize:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PerforationIntervalWLSize:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PerforationIntervalWLSize:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PerforationIntervalWLSize:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PerforationIntervalWLSize:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PerforationIntervalWLSize:1.0.0	ID	string	
osdu:wks:reference-data--PerforationIntervalWLSize:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PerforationIntervalWLSize:1.0.0	Description	string	
osdu:wks:reference-data--PerforationIntervalWLSize:1.0.0	Code	string	
osdu:wks:reference-data--PerforationIntervalWLSize:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PerforationIntervalWLSize:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PerforationIntervalWLSize:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PerforationIntervalWLSize:1.0.0	CommitDate	string	
osdu:wks:reference-data--PerforationPillType:1.0.0	Name	string	
osdu:wks:reference-data--PerforationPillType:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PerforationPillType:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PerforationPillType:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PerforationPillType:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PerforationPillType:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PerforationPillType:1.0.0	ID	string	
osdu:wks:reference-data--PerforationPillType:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PerforationPillType:1.0.0	Description	string	
osdu:wks:reference-data--PerforationPillType:1.0.0	Code	string	
osdu:wks:reference-data--PerforationPillType:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PerforationPillType:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PerforationPillType:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PerforationPillType:1.0.0	CommitDate	string	
osdu:wks:reference-data--PermeabilityMeasurementMethod:1.0.0	Name	string	
osdu:wks:reference-data--PermeabilityMeasurementMethod:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PermeabilityMeasurementMethod:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PermeabilityMeasurementMethod:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PermeabilityMeasurementMethod:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PermeabilityMeasurementMethod:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PermeabilityMeasurementMethod:1.0.0	ID	string	
osdu:wks:reference-data--PermeabilityMeasurementMethod:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PermeabilityMeasurementMethod:1.0.0	Description	string	
osdu:wks:reference-data--PermeabilityMeasurementMethod:1.0.0	Code	string	
osdu:wks:reference-data--PermeabilityMeasurementMethod:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PermeabilityMeasurementMethod:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PermeabilityMeasurementMethod:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PermeabilityMeasurementMethod:1.0.0	CommitDate	string	
osdu:wks:reference-data--PermeabilityMeasurementType:1.0.1	Name	string	
osdu:wks:reference-data--PermeabilityMeasurementType:1.0.1	NameAlias[].AliasName	string	
osdu:wks:reference-data--PermeabilityMeasurementType:1.0.1	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PermeabilityMeasurementType:1.0.1	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PermeabilityMeasurementType:1.0.1	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PermeabilityMeasurementType:1.0.1	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PermeabilityMeasurementType:1.0.1	ID	string	
osdu:wks:reference-data--PermeabilityMeasurementType:1.0.1	InactiveIndicator	boolean	
osdu:wks:reference-data--PermeabilityMeasurementType:1.0.1	Description	string	
osdu:wks:reference-data--PermeabilityMeasurementType:1.0.1	Code	string	
osdu:wks:reference-data--PermeabilityMeasurementType:1.0.1	AttributionAuthority	string	
osdu:wks:reference-data--PermeabilityMeasurementType:1.0.1	AttributionPublication	string	
osdu:wks:reference-data--PermeabilityMeasurementType:1.0.1	AttributionRevision	string	
osdu:wks:reference-data--PermeabilityMeasurementType:1.0.1	CommitDate	string	
osdu:wks:reference-data--PersonnelOrganisationRole:1.0.0	Name	string	
osdu:wks:reference-data--PersonnelOrganisationRole:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PersonnelOrganisationRole:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PersonnelOrganisationRole:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PersonnelOrganisationRole:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PersonnelOrganisationRole:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PersonnelOrganisationRole:1.0.0	ID	string	
osdu:wks:reference-data--PersonnelOrganisationRole:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PersonnelOrganisationRole:1.0.0	Description	string	
osdu:wks:reference-data--PersonnelOrganisationRole:1.0.0	Code	string	
osdu:wks:reference-data--PersonnelOrganisationRole:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PersonnelOrganisationRole:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PersonnelOrganisationRole:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PersonnelOrganisationRole:1.0.0	CommitDate	string	
osdu:wks:reference-data--PersonnelServiceType:1.0.0	Name	string	
osdu:wks:reference-data--PersonnelServiceType:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PersonnelServiceType:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PersonnelServiceType:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PersonnelServiceType:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PersonnelServiceType:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PersonnelServiceType:1.0.0	ID	string	
osdu:wks:reference-data--PersonnelServiceType:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PersonnelServiceType:1.0.0	Description	string	
osdu:wks:reference-data--PersonnelServiceType:1.0.0	Code	string	
osdu:wks:reference-data--PersonnelServiceType:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PersonnelServiceType:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PersonnelServiceType:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PersonnelServiceType:1.0.0	CommitDate	string	
osdu:wks:reference-data--PetroleumSystemElementType:1.0.0	Name	string	
osdu:wks:reference-data--PetroleumSystemElementType:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PetroleumSystemElementType:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PetroleumSystemElementType:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PetroleumSystemElementType:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PetroleumSystemElementType:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PetroleumSystemElementType:1.0.0	ID	string	
osdu:wks:reference-data--PetroleumSystemElementType:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PetroleumSystemElementType:1.0.0	Description	string	
osdu:wks:reference-data--PetroleumSystemElementType:1.0.0	Code	string	
osdu:wks:reference-data--PetroleumSystemElementType:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PetroleumSystemElementType:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PetroleumSystemElementType:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PetroleumSystemElementType:1.0.0	CommitDate	string	
osdu:wks:reference-data--PillarShapeType:1.0.0	Name	string	
osdu:wks:reference-data--PillarShapeType:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PillarShapeType:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PillarShapeType:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PillarShapeType:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PillarShapeType:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PillarShapeType:1.0.0	ID	string	
osdu:wks:reference-data--PillarShapeType:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PillarShapeType:1.0.0	Description	string	
osdu:wks:reference-data--PillarShapeType:1.0.0	Code	string	
osdu:wks:reference-data--PillarShapeType:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PillarShapeType:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PillarShapeType:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PillarShapeType:1.0.0	CommitDate	string	
osdu:wks:reference-data--PlayType:1.0.0	Name	string	
osdu:wks:reference-data--PlayType:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PlayType:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PlayType:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PlayType:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PlayType:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PlayType:1.0.0	ID	string	
osdu:wks:reference-data--PlayType:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PlayType:1.0.0	Description	string	
osdu:wks:reference-data--PlayType:1.0.0	Code	string	
osdu:wks:reference-data--PlayType:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PlayType:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PlayType:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PlayType:1.0.0	CommitDate	string	
osdu:wks:reference-data--PlugType:1.0.1	Name	string	
osdu:wks:reference-data--PlugType:1.0.1	NameAlias[].AliasName	string	
osdu:wks:reference-data--PlugType:1.0.1	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PlugType:1.0.1	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PlugType:1.0.1	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PlugType:1.0.1	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PlugType:1.0.1	ID	string	
osdu:wks:reference-data--PlugType:1.0.1	InactiveIndicator	boolean	
osdu:wks:reference-data--PlugType:1.0.1	Description	string	
osdu:wks:reference-data--PlugType:1.0.1	Code	string	
osdu:wks:reference-data--PlugType:1.0.1	AttributionAuthority	string	
osdu:wks:reference-data--PlugType:1.0.1	AttributionPublication	string	
osdu:wks:reference-data--PlugType:1.0.1	AttributionRevision	string	
osdu:wks:reference-data--PlugType:1.0.1	CommitDate	string	
osdu:wks:reference-data--PorosityMeasurementType:1.0.1	Name	string	
osdu:wks:reference-data--PorosityMeasurementType:1.0.1	NameAlias[].AliasName	string	
osdu:wks:reference-data--PorosityMeasurementType:1.0.1	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PorosityMeasurementType:1.0.1	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PorosityMeasurementType:1.0.1	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PorosityMeasurementType:1.0.1	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PorosityMeasurementType:1.0.1	ID	string	
osdu:wks:reference-data--PorosityMeasurementType:1.0.1	InactiveIndicator	boolean	
osdu:wks:reference-data--PorosityMeasurementType:1.0.1	Description	string	
osdu:wks:reference-data--PorosityMeasurementType:1.0.1	Code	string	
osdu:wks:reference-data--PorosityMeasurementType:1.0.1	AttributionAuthority	string	
osdu:wks:reference-data--PorosityMeasurementType:1.0.1	AttributionPublication	string	
osdu:wks:reference-data--PorosityMeasurementType:1.0.1	AttributionRevision	string	
osdu:wks:reference-data--PorosityMeasurementType:1.0.1	CommitDate	string	
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	Name	string	
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	NameAlias[].AliasName	string	
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	ID	string	
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	InactiveIndicator	boolean	
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	Description	string	
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	Code	string	
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	AttributionAuthority	string	
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	AttributionPublication	string	
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	AttributionRevision	string	
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	CommitDate	string	
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	PreferredKindVersion	string	
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	MinimumKindVersion	string	
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	MaximumKindVersion	string	
osdu:wks:reference-data--PreferredSchemaVersion:1.0.0	IsPreferredMajorVersion	boolean	
osdu:wks:reference-data--PressureMeasurementType:1.0.1	Name	string	
osdu:wks:reference-data--PressureMeasurementType:1.0.1	NameAlias[].AliasName	string	
osdu:wks:reference-data--PressureMeasurementType:1.0.1	NameAlias[].AliasNameTypeID	string	reference-data--AliasNameType
osdu:wks:reference-data--PressureMeasurementType:1.0.1	NameAlias[].DefinitionOrganisationID	string	"master-data--Organisation
reference-data--StandardsOrganisation"
osdu:wks:reference-data--PressureMeasurementType:1.0.1	NameAlias[].EffectiveDateTime	string	
osdu:wks:reference-data--PressureMeasurementType:1.0.1	NameAlias[].TerminationDateTime	string	
osdu:wks:reference-data--PressureMeasurementType:1.0.1	ID	string	
osdu:wks:reference-data--PressureMeasurementType:1.0.1	InactiveIndicator	boolean	
osdu:wks:reference-data--PressureMeasurementType:1.0.1	Description	string	
osdu:wks:reference-data--PressureMeasurementType:1.0.1	Code	string	
osdu:wks:reference-data--PressureMeasurementType:1.0.1	AttributionAuthority	string	
osdu:wks:reference-data--PressureMeasurementType:1.0.1	AttributionPublication	string	
osdu:wks:reference-data--PressureMeasurementType:1.0.1	AttributionRevision	string	
osdu:wks:reference-data--PressureMeasurementType:1.0.1	CommitDate	string	
